12050 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12100 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12150 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12200 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12250 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12300 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12350 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12400 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12450 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12500 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12550 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12600 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12650 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12700 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12750 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12800 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12850 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12900 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
12950 0 2 5 1 6 4 3 10 12 7 8 9 13 14 11 15
13000 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13050 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13100 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13150 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13200 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13250 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13300 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13350 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13400 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13450 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13500 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13550 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13600 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13650 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13700 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13750 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13800 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13850 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13900 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
13950 0 1 5 2 6 3 4 10 11 7 8 9 14 13 12 15
14000 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14050 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14100 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14150 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14200 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14250 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14300 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14350 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14400 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14450 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14500 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14550 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14600 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14650 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14700 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14750 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14800 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14850 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14900 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
14950 0 2 6 1 5 4 3 9 11 8 7 10 13 14 12 15
15000 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15050 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15100 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15150 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15200 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15250 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15300 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15350 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15400 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15450 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15500 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15550 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15600 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15650 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15700 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15750 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15800 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15850 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15900 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
15950 0 2 7 1 5 4 3 9 10 8 6 11 13 14 12 15
16000 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16050 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16100 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16150 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16200 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16250 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16300 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16350 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16400 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16450 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16500 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16550 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16600 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16650 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16700 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16750 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16800 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16850 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16900 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
16950 0 1 7 2 5 3 4 10 9 8 6 12 14 13 11 15
17000 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17050 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17100 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17150 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17200 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17250 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17300 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17350 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17400 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17450 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17500 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17550 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17600 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17650 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17700 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17750 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17800 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17850 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17900 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
17950 0 2 8 1 6 4 3 9 10 7 5 12 13 14 11 15
18000 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18050 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18100 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18150 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18200 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18250 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18300 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18350 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18400 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18450 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18500 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18550 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18600 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18650 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
